Token	Corpus	Time	Text	Genre	Type	Whole_Genitive	Possessor	Possessum	Possessor_Length	Possessum_Length
bn08.0054.03	Brown	1960	N08	Adventure Fiction	of	the dimly-outlined , ill-conceived figure of her benighted ancestor	her benighted ancestor	the dimly-outlined , ill-conceived figure	3	5
bn08.0060.01	Brown	1960	N08	Adventure Fiction	of	the direct light of the sun	the sun	the direct light	2	3
bn08.0066.02	Brown	1960	N08	Adventure Fiction	of	the murmuring mouths of the birds	the birds	the murmuring mouths	2	3
bn08.0066.03	Brown	1960	N08	Adventure Fiction	of	the whispered comfort of the trees	the trees	the whispered comfort	2	3
bn08.0069.01	Brown	1960	N08	Adventure Fiction	of	the root of a tree	a tree	the root	2	2
bn08.0076.02	Brown	1960	N08	Adventure Fiction	of	the greedy gloom of the trees	the trees	the greedy gloom	2	3
bn08.0080.01	Brown	1960	N08	Adventure Fiction	of	the cleansing effect of the sun's rays	the sun's rays	the cleansing effect	3	3
bn08.0084.02	Brown	1960	N08	Adventure Fiction	of	the deep confines of the grove	the grove	the deep confines	2	3
bn08.0089.01	Brown	1960	N08	Adventure Fiction	of	the open neck of her blouse	her blouse	the open neck	2	3
bn08.0089.05	Brown	1960	N08	Adventure Fiction	of	all the quivering pores of her skin	her skin	all the quivering pores	2	4
bn08.0092.02	Brown	1960	N08	Adventure Fiction	of	the ghastly intimacy of an incubus	an incubus	the ghastly intimacy	2	3
bn08.0092.10	Brown	1960	N08	Adventure Fiction	of	the roof of her mouth	her mouth	the roof	2	2
bn08.0092.13	Brown	1960	N08	Adventure Fiction	of	the rigid fixture of her jaws	her jaws	the rigid fixture	2	3
bn08.0093.03	Brown	1960	N08	Adventure Fiction	of	the fibers of her brain	her brain	the fibers	2	2
bn08.0095.01	Brown	1960	N08	Adventure Fiction	of	The shadows of the trees	the trees	The shadows	2	2
bn09.0032.01	Brown	1960	N09	Adventure Fiction	of	the front of the car	the car	the front	2	2
bn09.0034.01	Brown	1960	N09	Adventure Fiction	of	the heels of his handmade boots	his handmade boots	the heels	3	2
bn09.0043.01	Brown	1960	N09	Adventure Fiction	of	the westerly end of nowhere	nowhere	the westerly end	1	3
bn09.0076.01	Brown	1960	N09	Adventure Fiction	of	the distant derrick of the wildcat	the wildcat	the distant derrick	2	3
bn09.0094.01	Brown	1960	N09	Adventure Fiction	of	the muscles and nerves of his fine-drawn body	his fine-drawn body	the muscles and nerves	3	4
bn09.0156.01	Brown	1960	N09	Adventure Fiction	of	the lengthening shadow of death	death	the lengthening shadow	1	3
bn09.0157.01	Brown	1960	N09	Adventure Fiction	of	the point of coherent thinking	coherent thinking	the point	2	2
bn09.0160.01	Brown	1960	N09	Adventure Fiction	of	the people of this isolated law-unto-itself world	this isolated law-unto-itself world	the people	4	2
bn09.0167.03	Brown	1960	N09	Adventure Fiction	s	the deputy's deceased father	the deputy's	deceased father	2	2
bn10.0003.02	Brown	1960	N10	Adventure Fiction	of	the first trick of riding night herd	riding night herd	the first trick	3	3
bn10.0007.01	Brown	1960	N10	Adventure Fiction	of	the failure of the boss's wife and son	the boss's wife and son	the failure	5	2
bn10.0007.02	Brown	1960	N10	Adventure Fiction	s	the boss's wife and son	the boss's	wife and son	2	3
bn10.0010.01	Brown	1960	N10	Adventure Fiction	of	the work board of his chuck wagon	his chuck wagon	the work board	3	3
bn10.0042.02	Brown	1960	N10	Adventure Fiction	s	his wife's refusal to come with him	his wife's	refusal to come with him	2	5
bn10.0092.01	Brown	1960	N10	Adventure Fiction	of	the rumble of thunder	thunder	the rumble	1	2
bn10.0105.01	Brown	1960	N10	Adventure Fiction	of	the streets of Rockfork	Rockfork	the streets	1	2
bn10.0118.01	Brown	1960	N10	Adventure Fiction	of	the opposite side of the street	the street	the opposite side	2	3
bn10.0143.01	Brown	1960	N10	Adventure Fiction	s	the lawman's other arm	the lawman's	other arm	2	2
bn10.0152.01	Brown	1960	N10	Adventure Fiction	of	the skirt of Macklin's coat	Macklin's coat	the skirt	2	2
bn10.0175.01	Brown	1960	N10	Adventure Fiction	of	The door of the lockup	the lockup	The door	2	2
bn10.0184.01	Brown	1960	N10	Adventure Fiction	of	the edge of the veranda	the veranda	the edge	2	2
bn10.0193.02	Brown	1960	N10	Adventure Fiction	of	the elegance of that room	that room	the elegance	2	2
bn11.0001.01	Brown	1960	N11	Adventure Fiction	of	The author of the anonymous notes	the anonymous notes	The author	3	2
bn11.0003.01	Brown	1960	N11	Adventure Fiction	of	the day of the deadline	the deadline	the day	2	2
bn11.0007.01	Brown	1960	N11	Adventure Fiction	of	the distant crack of a rifle	a rifle	the distant crack	2	3
bn11.0030.01	Brown	1960	N11	Adventure Fiction	of	the center of William Lewis' chest	William Lewis' chest	the center	3	2
bn11.0036.01	Brown	1960	N11	Adventure Fiction	of	the Bates Hole region of Natrona County	Natrona County	the Bates Hole region	2	4
bn11.0039.02	Brown	1960	N11	Adventure Fiction	of	the day of the killing	the killing	the day	2	2
bn11.0049.02	Brown	1960	N11	Adventure Fiction	of	the very sound of his name	his name	the very sound	2	3
bn11.0051.01	Brown	1960	N11	Adventure Fiction	of	the death of William Lewis	William Lewis	the death	2	2
bn11.0053.01	Brown	1960	N11	Adventure Fiction	of	the work of one of his neighbors	one of his neighbors	the work	4	2
bn11.0056.01	Brown	1960	N11	Adventure Fiction	of	the unplowed land of the dead man	the dead man	the unplowed land	3	3
bn11.0062.02	Brown	1960	N11	Adventure Fiction	of	the distant blast of a rifle	a rifle	the distant blast	2	3
bn11.0071.03	Brown	1960	N11	Adventure Fiction	s	the rifleman's hiding place	the rifleman's	hiding place	2	2
bn11.0076.02	Brown	1960	N11	Adventure Fiction	of	the liquor and professional ladies of Cheyenne	Cheyenne	the liquor and professional ladies	1	5
bn11.0104.01	Brown	1960	N11	Adventure Fiction	of	The small half-heartedly tended fields of men who'd spent more time rustling cattle than farming	men who 'd spent more time rustling cattle than farming	The small half-heartedly tended fields	8	5
bn11.0106.03	Brown	1960	N11	Adventure Fiction	of	the men of the new West	the new West	the men	3	2
bn11.0116.01	Brown	1960	N11	Adventure Fiction	of	the personification of the Devil	the Devil	the personification	2	2
bn11.0122.01	Brown	1960	N11	Adventure Fiction	of	The wailing , guitar-strumming minstrels of the cattle kingdom	the cattle kingdom	The wailing , guitar-strumming minstrels	3	5
bn12.0028.01	Brown	1960	N12	Adventure Fiction	s	Curt's visit to the livery stable	Curt's	visit to the livery stable	1	5
bn12.0033.01	Brown	1960	N12	Adventure Fiction	of	the back of the barn	the barn	the back	2	2
bn12.0035.01	Brown	1960	N12	Adventure Fiction	s	Black's front room	Black's	front room	1	2
bn12.0040.01	Brown	1960	N12	Adventure Fiction	of	the scrape of a shod hoof on a plank floor	a shod hoof on a plank floor	the scrape	7	2
bn12.0042.01	Brown	1960	N12	Adventure Fiction	of	the crunch of grain being ground between strong jaws	grain being ground between strong jaws	the crunch	6	2
bn12.0049.01	Brown	1960	N12	Adventure Fiction	of	the side of the stall	the stall	the side	2	2
bn12.0052.02	Brown	1960	N12	Adventure Fiction	of	the side of the stall	the stall	the side	2	2
bn12.0054.01	Brown	1960	N12	Adventure Fiction	s	Jess's smothered curses	Jess's	smothered curses	1	2
bn12.0060.01	Brown	1960	N12	Adventure Fiction	of	the side of the stall	the stall	the side	2	2
bn12.0078.02	Brown	1960	N12	Adventure Fiction	of	the veins of his neck	his neck	the veins	2	2
bn12.0087.02	Brown	1960	N12	Adventure Fiction	of	the trigger of his gun	his gun	the trigger	2	2
bn12.0103.01	Brown	1960	N12	Adventure Fiction	s	Jess's swarthy face	Jess's	swarthy face	1	2
bn12.0104.01	Brown	1960	N12	Adventure Fiction	of	The fingers of his right hand	his right hand	The fingers	3	2
bn12.0121.01	Brown	1960	N12	Adventure Fiction	s	Jess's coarse features	Jess's	coarse features	1	2
bn12.0123.01	Brown	1960	N12	Adventure Fiction	s	the man's flailing fist	the man's	flailing fist	2	2
bn12.0130.01	Brown	1960	N12	Adventure Fiction	of	the tines of the fork	the fork	the tines	2	2
bn12.0140.01	Brown	1960	N12	Adventure Fiction	s	Black's old crowbait	Black's	old crowbait	1	2
bn12.0156.02	Brown	1960	N12	Adventure Fiction	s	the buckskin's halter rope	the buckskin's	halter rope	2	2
bn13.0001.02	Brown	1960	N13	Adventure Fiction	s	Max's loose grin	Max's	loose grin	1	2
bn13.0001.03	Brown	1960	N13	Adventure Fiction	s	the Burnsides' glowering faces	the Burnsides'	glowering faces	2	2
bn13.0030.02	Brown	1960	N13	Adventure Fiction	s	Nate's purpling forehead	Nate's	purpling forehead	1	2
bn13.0038.01	Brown	1960	N13	Adventure Fiction	of	the foot of Emigrant Rock	Emigrant Rock	the foot	2	2
bn13.0039.02	Brown	1960	N13	Adventure Fiction	of	the opposite side of the wagon	the wagon	the opposite side	2	3
bn13.0049.01	Brown	1960	N13	Adventure Fiction	of	the routines of the day	the day	the routines	2	2
bn13.0058.04	Brown	1960	N13	Adventure Fiction	of	all the fervor and abandon of a real celebration	a real celebration	all the fervor and abandon	3	5
bn13.0068.02	Brown	1960	N13	Adventure Fiction	of	the face of the cliff	the cliff	the face	2	2
bn13.0068.03	Brown	1960	N13	Adventure Fiction	of	the edge of the grub box	the grub box	the edge	3	2
bn13.0068.04	Brown	1960	N13	Adventure Fiction	of	the pressure of her swollen body	her swollen body	the pressure	3	2
bn13.0069.01	Brown	1960	N13	Adventure Fiction	of	the midst of a gay , youthful circle	a gay, youthful circle	the midst	4	2
bn13.0070.02	Brown	1960	N13	Adventure Fiction	s	Sally's happy face and carefree expression	Sally's	happy face and carefree expression	1	5
bn13.0070.03	Brown	1960	N13	Adventure Fiction	s	Harmony's dark , brooding eyes	Harmony's	dark , brooding eyes	1	4
bn13.0074.01	Brown	1960	N13	Adventure Fiction	of	the memory of her folks and the lost Conestoga	her folks and the lost Conestoga	the memory	6	2
bn13.0075.01	Brown	1960	N13	Adventure Fiction	of	the center of the circle	the circle	the center	2	2
bn13.0078.02	Brown	1960	N13	Adventure Fiction	of	the challenging lure of the great cliff towering above them	the great cliff towering above them	the challenging lure	6	3
bn13.0090.02	Brown	1960	N13	Adventure Fiction	of	the arms of her hickory rocker	her hickory rocker	the arms	3	2
bn13.0097.01	Brown	1960	N13	Adventure Fiction	s	Dan's upper lip	Dan's	upper lip	1	2
bn13.0099.05	Brown	1960	N13	Adventure Fiction	of	the front of the wagon	the wagon	the front	2	2
bn13.0105.01	Brown	1960	N13	Adventure Fiction	of	the high face of Emigrant Rock	Emigrant Rock	the high face	2	3
bn13.0114.01	Brown	1960	N13	Adventure Fiction	s	Captain Clemens' signal shot	Captain Clemens'	signal shot	2	2
bn13.0114.01	Brown	1960	N13	Adventure Fiction	s	Captain Clemens' signal shot	Captain Clemens'	signal shot	2	2
bn13.0114.01	Brown	1960	N13	Adventure Fiction	s	Captain Clemens' signal shot	Captain Clemens'	signal shot	2	2
bn13.0114.01	Brown	1960	N13	Adventure Fiction	s	Captain Clemens' signal shot	Captain Clemens'	signal shot	2	2
bn14.0015.03	Brown	1960	N14	Adventure Fiction	of	this side of the street	the street	this side	2	2
bn14.0017.02	Brown	1960	N14	Adventure Fiction	of	the rocky ribs of the canyonside	the canyonside	the rocky ribs	2	3
bn14.0019.01	Brown	1960	N14	Adventure Fiction	of	The front windows of the place	the place	The front windows	2	3
bn14.0041.02	Brown	1960	N14	Adventure Fiction	of	the end of the bar	the bar	the end	2	2
bn14.0042.01	Brown	1960	N14	Adventure Fiction	of	the rear of the place	the place	the rear	2	2
bn14.0075.01	Brown	1960	N14	Adventure Fiction	s	Carmer's ingenious cache for his loot	Carmer's	ingenious cache for his loot	1	5
bn14.0114.02	Brown	1960	N14	Adventure Fiction	of	the mouth of the canyon	the canyon	the mouth	2	2
bn14.0118.03	Brown	1960	N14	Adventure Fiction	s	Chuck Stober's part in recent events	Chuck Stober's	part in recent events	2	4
bn14.0123.01	Brown	1960	N14	Adventure Fiction	of	the distant crack of a gun	a gun	the distant crack	2	3
bn14.0127.01	Brown	1960	N14	Adventure Fiction	of	the direction of the Antler ranch house	the Antler ranch house	the direction	4	2
bn14.0133.01	Brown	1960	N14	Adventure Fiction	of	the fresh clap of guns	guns	the fresh clap	1	3
bn14.0147.02	Brown	1960	N14	Adventure Fiction	of	the level of the surrounding range	the surrounding range	the level	3	2
bn14.0157.02	Brown	1960	N14	Adventure Fiction	of	the side of the winding draw	the winding draw	the side	3	2
bn15.0004.01	Brown	1960	N15	Adventure Fiction	of	the north coast of Mindanao	Mindanao	the north coast	1	3
bn15.0007.02	Brown	1960	N15	Adventure Fiction	of	the east coast of Leyte	Leyte	the east coast	1	3
bn15.0013.01	Brown	1960	N15	Adventure Fiction	of	this muddy wet dark world of combat	combat	this muddy wet dark world	1	5
bn15.0019.01	Brown	1960	N15	Adventure Fiction	of	the straps of the Seton harness	the Seton harness	the straps	3	2
bn15.0031.01	Brown	1960	N15	Adventure Fiction	of	the seven members of his flight	his flight	the seven members	2	3
bn15.0034.01	Brown	1960	N15	Adventure Fiction	of	the clean roar of the engine that took him off the rough strip	the engine that took him off the rough strip	the clean roar	8	3
bn15.0034.02	Brown	1960	N15	Adventure Fiction	of	the skill of Donovan	Donovan	the skill	1	2
bn15.0036.01	Brown	1960	N15	Adventure Fiction	of	the dark green hills of Leyte	Leyte	the dark green hills	1	4
bn15.0040.01	Brown	1960	N15	Adventure Fiction	s	the fighter pilot's horror of bad weather and instrument flying	the fighter pilot's	horror of bad weather and instrument flying	3	7
bn15.0064.02	Brown	1960	N15	Adventure Fiction	of	the sounds of enemy contacts made by other flights	enemy contacts made by other flights	the sounds	6	2
bn15.0065.01	Brown	1960	N15	Adventure Fiction	of	the somewhat hysterical voice of Fleischman	Fleischman	the somewhat hysterical voice	1	4
bn15.0107.01	Brown	1960	N15	Adventure Fiction	s	Greg's airspeed indicator	Greg's	airspeed indicator	1	2
bn15.0143.01	Brown	1960	N15	Adventure Fiction	of	the corner of his eye	his eye	the corner	2	2
bn15.0145.01	Brown	1960	N15	Adventure Fiction	of	the rapid rate of closure	closure	the rapid rate	1	3
bn15.0163.02	Brown	1960	N15	Adventure Fiction	of	the engine section of the plane	the plane	the engine section	2	3
bn18.0001.01	Brown	1960	N18	Adventure Fiction	of	the primary purpose of a higher education	a higher education	the primary purpose	3	3
bn18.0003.04	Brown	1960	N18	Adventure Fiction	s	New Orleans' Vieux Carre	New Orleans'	Vieux Carre	2	2
bn18.0010.01	Brown	1960	N18	Adventure Fiction	of	the gaiety and spirit of Mardi Gras	Mardi Gras	the gaiety and spirit	2	4
bn18.0012.01	Brown	1960	N18	Adventure Fiction	of	The very faces of the people	the people	The very faces	2	3
bn18.0021.01	Brown	1960	N18	Adventure Fiction	of	the contour of her face	her face	the contour	2	2
bn18.0024.02	Brown	1960	N18	Adventure Fiction	s	an animal's entire body	an animal's	entire body	2	2
bn18.0031.02	Brown	1960	N18	Adventure Fiction	of	the outlines of her body	her body	the outlines	2	2
bn18.0043.02	Brown	1960	N18	Adventure Fiction	of	the joys of living	living	the joys	1	2
fA01.002.00004	Frown	1990	A01	Press	of	veto defeat of his presidency	his presidency	veto defeat	2	2
fA01.002.00031	Frown	1990	A01	Press	of	the politics of the issue	the issue	the politics	2	2
fA01.002.00055	Frown	1990	A01	Press	s	the Bush administration's favorable trade dealings	the Bush administration	favorable trade dealings	3	3
fA01.002.00056	Frown	1990	A01	Press	s	the administration's pre-war trade agreements with Hussein	the administration	pre-war trade agreements with Hussein	2	5
fA01.002.00075	Frown	1990	A01	Press	of	the protection of American jobs	American jobs	the protection	2	2
fA01.002.00083	Frown	1990	A01	Press	s	the vice president's press secretary	the vice president	press secretary	3	2
fA01.052.00067	Frown	1990	A01	Press	s	Arkansas' poor standing	Arkansas	poor standing	1	2
fA01.052.00067	Frown	1990	A01	Press	of	the number of children in poverty	children in poverty	the number	3	2
fA01.052.00067	Frown	1990	A01	Press	of	the violent death rate of youngsters	youngsters	the violent death rate	1	4
fA01.072.00009	Frown	1990	A01	Press	s	Bush's string of successful vetoes	Bush	string of successful vetoes	1	4
fA01.102.00053	Frown	1990	A01	Press	s	Bush's military service	Bush	military service	1	2
fA02.002.00127	Frown	1990	A02	Press	s	Clinton's tax record	Clinton	tax record	1	2
fA02.002.00133	Frown	1990	A02	Press	s	Nevada's two members	Nevada	two members	1	2
fA02.002.00134	Frown	1990	A02	Press	of	Senate approval of the complex and sweeping energy package	the complex and sweeping energy package	Senate approval	6	2
fA02.002.00134	Frown	1990	A02	Press	of	the first major overhaul of U.S. energy policy	U.S. energy policy	the first major overhaul	3	4
